Year,Month,Entity ID,Entity Name,Plant Producer Type,Plant Name,Plant State,Plant ID,Generator ID,"
Net Summer Capacity (MW)",Technology,Energy Source Code,Prime Mover Code,Status,"
Nameplate Capacity (MW)"
2020,7,11820,Massachusetts Inst of Tech,Commercial,Mass Inst Tech Cntrl Utilities/Cogen Plt,MA,54907,GT300,17.7,Natural Gas Fired Combustion Turbine,NG,GT,(T) Regulatory approvals received. Not under construction,21.7
2020,7,14624,PUD No 2 of Grant County,Electric Utility,Wanapum,WA,3888,4A,122.0,Conventional Hydroelectric,WAT,HY,"(P) Planned for installation, but regulatory approvals not initiated",122.0
2020,7,61678,RE Rambler LLC,IPP,Rambler,TX,62141,RMBLR,200.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",200.0
2020,7,61677,Sol Systems,IPP,Ruff Solar LLC,NC,62594,11625,5.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",22.0
2020,7,62757,SunEast Hills Solar LLC,IPP,SunEast Hills Solar Project,NY,62895,Q581,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,7,62756,SunEast Watkins Road Solar LLC,IPP,SunEast Watkins Road Solar Project,NY,62896,Q586,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,8,60776,Aksamit Resource Management,IPP,Milligan III Wind Farm,NE,61159,M3001,73.4,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,73.4
2020,8,59844,"Blythe Solar III, LLC",IPP,"Blythe Solar III, LLC",CA,60094,BLCK2,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,8,59845,"Blythe Solar IV, LLC",IPP,"Blythe Solar IV, LLC",CA,60095,BLCK2,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,8,62050,Castleman Power Development LLC,IPP,SJRR Power LLC,TX,62548,SJ-1,43.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,8,62050,Castleman Power Development LLC,IPP,SJRR Power LLC,TX,62548,SJ-2,43.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,8,62050,Castleman Power Development LLC,IPP,SJRR Power LLC,TX,62548,SJ-3,43.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,8,62050,Castleman Power Development LLC,IPP,SJRR Power LLC,TX,62548,SJ-4,43.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,8,61060,Cypress Creek Renewables,IPP,"Pine Valley Solar Farm, LLC",NC,60298,PV1,5.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,5.0
2020,8,62091,Derby Fuel Cell LLC,IPP,Derby Fuel Cell,CT,62588,MM47,2.8,Other Natural Gas,NG,FC,"(P) Planned for installation, but regulatory approvals not initiated",2.8
2020,8,9234,Indiana Municipal Power Agency,Electric Utility,Centerville Solar Park,IN,62794,SCENT,1.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,1.0
2020,8,14232,Otter Tail Power Co,Electric Utility,Merricourt Wind Project,ND,57048,1,150.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",150.0
2020,8,58798,Shell Chemical Appalachia LLC,Industrial,Shell Chemical Appalachia LLC,PA,58933,GTG1,41.0,Natural Gas Fired Combined Cycle,NG,CT,"(U) Under construction, less than or equal to 50 percent complete",41.0
2020,8,58798,Shell Chemical Appalachia LLC,Industrial,Shell Chemical Appalachia LLC,PA,58933,STG1,75.0,Natural Gas Fired Combined Cycle,NG,CA,"(U) Under construction, less than or equal to 50 percent complete",75.0
2020,8,20856,Wisconsin Power & Light Co,Electric Utility,Riverside Energy Center,WI,55641,PV1,2.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,2.0
2020,9,7277,Calpine Corporation,IPP,Buckeye Geothermal Power Plant,CA,57180,1,49.9,Geothermal,GEO,ST,(L) Regulatory approvals pending. Not under construction,56.9
2020,9,7277,Calpine Corporation,IPP,Wild Horse Power Plant,CA,57181,1,40.0,Geothermal,GEO,ST,(L) Regulatory approvals pending. Not under construction,48.0
2020,9,62050,Castleman Power Development LLC,IPP,Palestine Power Peaking Facility,TX,62684,PP-1,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Palestine Power Peaking Facility,TX,62684,PP-2,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Palestine Power Peaking Facility,TX,62684,PP-3,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Palestine Power Peaking Facility,TX,62684,PP-4,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Sealy Power Peaking Facility,TX,62685,SP-1,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Sealy Power Peaking Facility,TX,62685,SP-2,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Sealy Power Peaking Facility,TX,62685,SP-3,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62050,Castleman Power Development LLC,IPP,Sealy Power Peaking Facility,TX,62685,SP-4,50.0,Natural Gas Fired Combustion Turbine,NG,GT,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,9,62091,Derby Fuel Cell LLC,IPP,Derby Fuel Cell,CT,62588,MM48,2.8,Other Natural Gas,NG,FC,"(P) Planned for installation, but regulatory approvals not initiated",2.8
2020,9,62720,"Frontier Windpower II, LLC",IPP,Frontier Windpower II,OK,62837,FW2,351.8,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,351.8
2020,9,62696,"Gichi Noodin Wind Farm, LLC",IPP,Gichi Noodin Wind Farm,MI,62815,GNWF1,72.8,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",72.8
2020,9,61594,Highlander Solar Station 1 LLC,IPP,Highlander Solar Station 1,VA,62014,HLND1,165.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,165.0
2020,9,9234,Indiana Municipal Power Agency,Electric Utility,Columbia City Solar Park,IN,62769,SCOLU,4.6,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,4.6
2020,9,9234,Indiana Municipal Power Agency,Electric Utility,Richmond Solar Park 4,IN,62791,SRIC4,7.9,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,7.9
2020,9,9417,Interstate Power and Light Co,Electric Utility,Richland,IA,62080,1,130.1,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,130.1
2020,9,62726,"Mountain Breeze Wind, LLC",IPP,"Mountain Breeze Wind, LLC",CO,62840,MTBRZ,170.0,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,170.0
2020,9,60952,Mt. Jackson Solar LLC,IPP,Mt. Jackson Solar,VA,61318,SOLAR,15.7,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",15.7
2020,9,56545,Pattern Operators LP,IPP,Solemio LLC,TX,62522,1,79.8,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",80.0
2020,9,61592,Pleinmont Solar 1 LLC,IPP,Pleinmont Solar 1,VA,62012,PLNM1,75.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,75.0
2020,9,62047,"Roadrunner Solar, LLC",IPP,"Roadrunner, LLC",TX,62561,RODR2,200.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,200.0
2020,9,62743,RoxWind LLC,IPP,RoxWind,ME,62857,WIND1,15.3,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,15.3
2020,9,62724,Seventus LLC,IPP,Jawbone Wind Project,MT,58175,JWPI,80.0,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",80.0
2020,9,58798,Shell Chemical Appalachia LLC,Industrial,Shell Chemical Appalachia LLC,PA,58933,GTG2,41.0,Natural Gas Fired Combined Cycle,NG,CT,"(U) Under construction, less than or equal to 50 percent complete",41.0
2020,9,58798,Shell Chemical Appalachia LLC,Industrial,Shell Chemical Appalachia LLC,PA,58933,GTG3,41.0,Natural Gas Fired Combined Cycle,NG,CT,"(U) Under construction, less than or equal to 50 percent complete",41.0
2020,9,58798,Shell Chemical Appalachia LLC,Industrial,Shell Chemical Appalachia LLC,PA,58933,STG2,75.0,Natural Gas Fired Combined Cycle,NG,CA,"(U) Under construction, less than or equal to 50 percent complete",75.0
2020,9,62044,"TG High Prairie Wind, LLC",IPP,High Prairie Wind Farm,MO,62563,HPWF,400.0,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,400.0
2020,9,61534,Techren Solar III LLC,IPP,Techren Solar III LLC,NV,61931,TECH3,25.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,25.0
2020,9,61535,Techren Solar IV LLC,IPP,Techren Solar IV LLC,NV,61932,TECH4,25.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,25.0
2020,9,61890,"Tenaska Nobles 2 Power Partners, LLC",IPP,Nobles 2 Wind Project,MN,62364,WT1,250.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",250.0
2020,9,20856,Wisconsin Power & Light Co,Electric Utility,Kossuth,IA,62103,1,150.5,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,150.5
2020,10,62119,"Antelope Expansion 3A, LLC",IPP,Antelope Expansion 3A,CA,62673,ANX3A,15.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",15.0
2020,10,62118,"Antelope Expansion 3B, LLC",IPP,Antelope Expansion 3B,CA,62674,ANX3B,5.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",5.0
2020,10,59844,"Blythe Solar III, LLC",IPP,"Blythe Solar III, LLC",CA,60094,BLCK3,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,10,59845,"Blythe Solar IV, LLC",IPP,"Blythe Solar IV, LLC",CA,60095,BLCK3,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,10,59319,"Cotton Solar, LLC",IPP,Cotton Solar,SC,59572,PV1,16.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,16.0
2020,10,62091,Derby Fuel Cell LLC,IPP,Derby Fuel Cell,CT,62588,MM49,2.8,Other Natural Gas,NG,FC,"(P) Planned for installation, but regulatory approvals not initiated",2.8
2020,10,61951,"Dodge County Wind, LLC",IPP,Dodge County Wind,MN,62437,WT,170.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",170.0
2020,10,58468,Dominion Renewable Energy,Electric Utility,Spring Grove I,VA,61986,SGIS,97.9,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",97.9
2020,10,56215,E ON Climate Renewables N America LLC,IPP,"Raymond Wind Farm, LLC",TX,62909,ERAYM,200.2,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,200.2
2020,10,5580,"East Kentucky Power Coop, Inc",Electric Utility,Green Valley LFGTE,KY,56278,4,0.8,Landfill Gas,LFG,IC,"(P) Planned for installation, but regulatory approvals not initiated",0.8
2020,10,56615,First Solar Project Development,IPP,Cove Mountain Solar 2,UT,62470,GEN01,122.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,122.0
2020,10,61734,Flip Solar,IPP,Flip Solar,SC,62214,38,15.8,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,15.8
2020,10,61942,"Griffin Trail Wind, LLC",IPP,Griffin Trail Wind,TX,62411,GTWND,225.6,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",225.6
2020,10,61697,"Hillcrest Solar I, LLC",IPP,Hillcrest Solar,OH,62200,HILLC,200.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",200.0
2020,10,9234,Indiana Municipal Power Agency,Electric Utility,Crawfordsville 5 Solar Park,IN,62793,SCRA5,9.9,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,9.9
2020,10,61853,Innogy Renewables US LLC,IPP,Scioto Ridge Wind Farm,OH,58780,1,189.2,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,189.2
2020,10,60569,"Lincoln Land Wind, LLC",IPP,Lincoln Land Wind,IL,58925,SAN1,30.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",30.0
2020,10,62758,"Orchard Windfarm, LLC",IPP,"Orchard Windfarm, LLC",OR,62935,OCHW,40.0,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,40.0
2020,10,61593,Pleinmont Solar 2 LLC,IPP,Pleinmont Solar 2,VA,62013,PLNM2,240.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",240.0
2020,10,61590,Richmond Spider Solar LLC,IPP,Richmond Spider Solar,VA,62011,RMDSS,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,10,60568,Sugar Creek Wind One LLC,IPP,Sugar Creek Wind One LLC,IL,58924,SUG1,175.0,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,175.0
2020,10,61637,"TUUSSO Energy, LLC",IPP,Camas Solar Project,WA,62071,CAMAS,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2020,10,61637,"TUUSSO Energy, LLC",IPP,Fumaria Solar Project,WA,62070,FUMAR,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2020,10,61637,"TUUSSO Energy, LLC",IPP,Penstemon Solar Project,WA,62069,PENST,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2020,10,61637,"TUUSSO Energy, LLC",IPP,Typha Solar Project,WA,62068,TYPHA,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2020,10,61637,"TUUSSO Energy, LLC",IPP,Urtica Solar Project,WA,62067,URTIC,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2020,10,59056,"Tri Global Energy, LLC",IPP,"Canyon Wind Project, LLC",TX,60271,WT1,360.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",360.0
2020,10,60192,"Warbler Holdings, LLC",IPP,Warbler Holdings,NC,60393,PV1,4.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,4.0
2020,10,20421,Western Minnesota Mun Pwr Agny,Electric Utility,Red Rock Hydro Plant,IA,58434,1,27.5,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",18.2
2020,10,20421,Western Minnesota Mun Pwr Agny,Electric Utility,Red Rock Hydro Plant,IA,58434,2,27.5,Conventional Hydroelectric,WAT,HY,"(V) Under construction, more than 50 percent complete",18.2
2020,11,62049,Aquamarine Westside LLC,IPP,Aquamarine,CA,62547,AQUAM,250.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,250.0
2020,11,49893,Invenergy Services LLC,IPP,Crescent Valley Solar,NV,62888,GEN1,149.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",149.0
2020,11,49893,Invenergy Services LLC,IPP,Lovelock Solar,NV,62934,GEN1,190.0,Solar Photovoltaic,SUN,PV,"(U) Under construction, less than or equal to 50 percent complete",190.0
2020,11,61219,Longroad Energy Services LLC,IPP,Milford Solar 1,UT,62812,MS1,99.9,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,99.0
2020,11,14354,PacifiCorp,Electric Utility,Ekola Flats,WY,62591,1,250.9,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",250.9
2020,11,14354,PacifiCorp,Electric Utility,TB Flats,WY,62516,1,503.2,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",503.2
2020,11,61331,Popular Camp Wind Farm LLC,IPP,Poplar Camp Wind Farm,VA,61111,PC1,72.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",72.0
2020,11,61516,"Stratford Solar Center, LLC",IPP,"Stratford Solar Center, LLC",VA,61908,STRAT,15.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",15.0
2020,11,18617,Tesoro Alaska Company LLC,Industrial,Tesoro Kenai Cogeneration Plant,AK,52184,GEN3,6.3,Natural Gas Fired Combustion Turbine,NG,GT,(T) Regulatory approvals received. Not under construction,7.8
2020,11,19539,University of Iowa,Commercial,University of Iowa Main Power Plant,IA,54775,GEN12,5.8,Natural Gas Steam Turbine,NG,ST,(L) Regulatory approvals pending. Not under construction,5.8
2020,11,19539,University of Iowa,Commercial,University of Iowa Main Power Plant,IA,54775,GEN13,10.0,Natural Gas Steam Turbine,NG,ST,(L) Regulatory approvals pending. Not under construction,10.0
2020,11,62635,Wildcat Creek Wind Farm LLC,IPP,Wildcat Creek Wind Farm LLC,TX,62715,WCCWF,180.1,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",180.1
2020,12,62006,"7X Energy, Inc.",IPP,Taygete Energy Project LLC,TX,62483,PV1,255.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",255.0
2020,12,61344,Advanced Microgrid Solutions,IPP,Hybrid Holdings 1 Capistrano,CA,62515,HH4MW,4.0,Batteries,MWH,BA,"(P) Planned for installation, but regulatory approvals not initiated",4.0
2020,12,60526,"Alternative Power Development Northwest, LLC",IPP,"Carter Solar One, LLC",ID,60896,CRTON,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,12,60526,"Alternative Power Development Northwest, LLC",IPP,"Jackpot Solar East, LLC",ID,60899,JPTEA,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,12,60526,"Alternative Power Development Northwest, LLC",IPP,"Jackpot Solar North, LLC",ID,60897,JPTNO,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,12,60526,"Alternative Power Development Northwest, LLC",IPP,"Jackpot Solar South, LLC",ID,60898,JPTSO,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,12,60526,"Alternative Power Development Northwest, LLC",IPP,"Jackpot Solar West, LLC",ID,60900,JPTWE,20.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",20.0
2020,12,61949,"Assembly Solar, LLC",IPP,Assembly Solar Project,MI,62422,ASP01,50.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,12,15399,Avangrid Renewables LLC,IPP,La Joya NM,NM,61044,WT1,166.0,Onshore Wind Turbine,WND,WT,"(U) Under construction, less than or equal to 50 percent complete",166.0
2020,12,15399,Avangrid Renewables LLC,IPP,"Roaring Brook, LLC",NY,61041,WT1,78.0,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,78.0
2020,12,62647,Belcher Solar LLC,IPP,Desper Solar,VA,62730,1,88.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,88.2
2020,12,60560,Big Blue River Wind Farm LLC,IPP,Big Blue River Wind Farm,IN,60907,WT1,200.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",200.0
2020,12,61257,Blazing Star 2 LLC,IPP,Blazing Star 2 Wind Farm,MN,61650,BLZS2,200.0,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,200.0
2020,12,59844,"Blythe Solar III, LLC",IPP,"Blythe Solar III, LLC",CA,60094,BLCK4,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,12,59845,"Blythe Solar IV, LLC",IPP,"Blythe Solar IV, LLC",CA,60095,BLCK4,31.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,31.2
2020,12,62718,"Broad River Solar, LLC",IPP,"Broad River Solar, LLC",NC,62822,GEN1,50.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",50.0
2020,12,60714,Burke Wind LLC,IPP,"Burke Wind, LLC",ND,61100,GE23,199.4,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,199.4
2020,12,58416,"California State University, Northridge",Commercial,CSU Northridge Plant,CA,58422,G6PV,0.7,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",0.8
2020,12,59365,Capital Power Corporation,IPP,"Nolin Hills Wind, LLC",OR,60070,GEN,350.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",350.0
2020,12,59365,Capital Power Corporation,IPP,Tisch Mills Wind,WI,60674,TISCH,150.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",150.0
2020,12,58508,Carolina Solar Energy LLC,IPP,Cabaniss Solar,NC,60430,PV1,4.2,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,4.2
2020,12,58508,Carolina Solar Energy LLC,IPP,Sellers Farm Solar,NC,60439,PV1,5.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,5.0
2020,12,59432,Clear Creek Power,IPP,Highland Park Project,CO,59659,HPWT,181.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",181.0
2020,12,62705,Concho Bluff LLC,IPP,Greasewood,TX,62804,GREA1,255.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,255.0
2020,12,62679,Constellation Solar Rhode Island LLC,IPP,Dry Bridge Solar (Brown University),RI,62771,DBS1,10.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",10.0
2020,12,62679,Constellation Solar Rhode Island LLC,IPP,Dry Bridge Solar (Brown University),RI,62771,DBS2,10.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",10.0
2020,12,62679,Constellation Solar Rhode Island LLC,IPP,Dry Bridge Solar (Brown University),RI,62771,DBS3,10.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",10.0
2020,12,62679,Constellation Solar Rhode Island LLC,IPP,Dry Bridge Solar (Brown University),RI,62771,DBS4,10.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",10.0
2020,12,61978,Convergent Energy and Power LP,IPP,Henrietta D Energy Storage LLC,CA,60641,HDES1,10.0,Batteries,MWH,BA,(L) Regulatory approvals pending. Not under construction,10.0
2020,12,58695,Coronal Development Services,IPP,Biggs Ford Solar Center,MD,61321,BFSC,15.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",15.0
2020,12,61302,"Depot Solar Center, LLC",IPP,"Depot Solar Center, LLC",VA,61691,DEPOT,15.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",15.0
2020,12,61709,"Desert Harvest, LLC",IPP,"Desert Harvest, LLC",CA,62177,DH001,150.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,150.0
2020,12,5248,Dominion Energy Inc,Electric Utility,Sadler Solar,VA,62814,SADL,100.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,100.0
2020,12,5416,"Duke Energy Carolinas, LLC",Electric Utility,Gaston Solar Power Plant,NC,62669,PV1,25.0,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,25.0
2020,12,5416,"Duke Energy Carolinas, LLC",Electric Utility,Maiden Creek Solar Power Plant,NC,62668,PV1,69.3,Solar Photovoltaic,SUN,PV,(T) Regulatory approvals received. Not under construction,69.3
2020,12,56215,E ON Climate Renewables N America LLC,IPP,Boiling Springs Wind Farm,OK,62871,BGSPS,148.4,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,148.4
2020,12,56215,E ON Climate Renewables N America LLC,IPP,Magic Valley Wind Farm III LLC,TX,60362,MVIII,200.0,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,200.0
2020,12,56215,E ON Climate Renewables N America LLC,IPP,West Raymond Wind Farm LLC,TX,62855,WRAYM,239.8,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,239.8
2020,12,61785,EDP Renewables North America LLC,IPP,Crossing Trails Wind Farm,CO,62489,GEN1,104.0,Onshore Wind Turbine,WND,WT,(T) Regulatory approvals received. Not under construction,104.0
2020,12,61785,EDP Renewables North America LLC,IPP,Headwaters Wind Farm II LLC,IN,62592,HWII,200.0,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,200.0
2020,12,56987,East Blackland Solar Project 1 LLC,IPP,Pflugerville Solar Farm,TX,57659,PSF,144.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",144.0
2020,12,62667,"East Line Solar, LLC",IPP,East Line Solar,AZ,62899,EASTL,100.0,Solar Photovoltaic,SUN,PV,"(P) Planned for installation, but regulatory approvals not initiated",100.0
2020,12,58970,"Ecoplexus, Inc",IPP,Boykin PV1,NC,59996,BOYK1,17.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,17.0
2020,12,58970,"Ecoplexus, Inc",IPP,E Nash PV1,NC,60002,NASH1,20.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,20.0
2020,12,58970,"Ecoplexus, Inc",IPP,High Shoals PV1,NC,59997,HISHO,16.0,Solar Photovoltaic,SUN,PV,(L) Regulatory approvals pending. Not under construction,16.0
2020,12,5860,Empire District Electric Co,Electric Utility,Kings Point Wind Energy Center,MO,62475,KPW1,149.4,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",149.4
2020,12,5860,Empire District Electric Co,Electric Utility,Neosho Ridge Wind Energy Center,KS,62481,NRW1,301.0,Onshore Wind Turbine,WND,WT,"(P) Planned for installation, but regulatory approvals not initiated",301.0
2020,12,5860,Empire District Electric Co,Electric Utility,North Fork Ridge Wind Energy Center,MO,62478,NFRW1,149.4,Onshore Wind Turbine,WND,WT,(L) Regulatory approvals pending. Not under construction,149.4
